duration,protocol_type,src_bytes,dst_bytes,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_file_creations,num_access_files,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_serror_rate,src_ip_encoded,dst_ip_encoded,threat_label,label,src_country,dst_country
1,tcp,55,364,0,0,0,0,1,0,0,0,0,1,0,97,125,0.48188129490299625,0.1996358711867866,259,224,0.7349533554864889,0.9892845831994657,0.9704997807644048,0.08822246761860508,4,22,normal,1,USA,Australia
12,icmp,4,260,0,0,0,0,1,0,0,0,0,1,0,102,106,0.9285884724245793,0.6974158374293375,265,243,0.5386123308583705,0.918250429292103,0.7647932038515993,0.5391921217449637,11,13,normal,1,India,Japan
6,tcp,23,895,0,0,0,0,1,0,0,0,0,1,0,105,82,0.917515433663084,0.26788336186711703,227,254,0.8715892070821052,0.8052869425518684,0.5840635442030578,0.7122464738046445,19,45,normal,1,Russia,UK
7,tcp,18,149,0,0,1,0,0,0,0,0,0,0,0,104,90,0.7087897222866745,0.022442359621514862,258,233,0.6962556778700408,0.34613024156080807,0.437872385915151,0.23024931369372847,24,27,normal,1,USA,UK
1,tcp,6,920,0,0,0,0,1,1,0,0,0,1,0,90,98,0.682753572870837,0.6241033739251772,274,254,0.36040055259328785,0.34614714191174367,0.9723511852067334,0.708789080038116,34,30,normal,1,USA,Australia
1,tcp,310,3455,0,0,0,0,1,0,0,0,0,2,0,89,82,0.22727215266572232,0.8765682906598312,262,260,0.4093583003214307,0.516535814602581,0.5746152838809039,0.9541503123408681,7,18,normal,1,China,USA
8,tcp,105,477,0,0,1,0,0,0,0,0,0,1,0,105,86,0.6953597263688034,0.2532496230211968,268,271,0.1759613035261275,0.044544592037796704,0.046989916339512106,0.4354063522341982,12,27,normal,1,China,USA
42,tcp,301,251,0,0,0,0,0,0,0,0,0,0,0,85,97,0.970249186805453,0.5950945451107509,275,271,0.4393155770599806,0.27462076141979097,0.07340004294829527,0.9360039893878136,29,40,normal,1,USA,USA
1,tcp,420,360,0,0,0,0,0,0,0,0,0,0,0,104,108,0.39875245860382824,0.32202037051535415,266,270,0.47225453604846723,0.3554240358769638,0.6648372883737393,0.700525010329862,7,41,normal,1,USA,USA
3,tcp,673,2443,0,0,0,1,0,0,0,0,0,0,0,112,101,0.9852836469414774,0.15022437221533536,253,230,0.8138729859805551,0.5040465520307361,0.2878654078041517,0.6261454186264397,37,17,suspicious,2,Russia,USA
20,udp,334,497,0,0,0,0,1,0,0,0,0,1,0,89,104,0.6364169984309124,0.8442546920971816,238,238,0.8740273168848061,0.019664555768839964,0.16348989764008992,0.6166606805826698,15,42,normal,1,Russia,USA
0,tcp,20,161,0,0,1,0,0,0,0,0,0,0,0,105,91,0.4859773847330783,0.017010022471876773,272,272,0.5167681198935657,0.2829202316436904,0.529171946497455,0.21825552326332165,17,11,normal,1,Russia,Australia
20,tcp,472,1356,0,0,0,0,1,0,0,0,0,1,0,98,90,0.031957129918900096,0.8834098676255305,254,257,0.5375680331428457,0.10184303210274148,0.9312067721660361,0.351077092565384,43,49,normal,1,Unknown,Australia
7,tcp,231,138,0,0,0,0,1,0,0,0,0,0,0,96,95,0.8728090351904472,0.6356833311036031,265,234,0.4237051970905312,0.37718055008999096,0.1193115929322176,0.849383439485801,24,47,normal,1,USA,UK
5,tcp,11851,284,0,0,1,0,1,0,0,0,0,0,1,76,82,0.5005286707767023,0.6388848036352024,232,226,0.8051764187064369,0.14003157001048117,0.7987250906367267,0.8635029718692397,47,7,suspicious,2,USA,Australia
3,tcp,150,568,0,0,1,0,0,0,0,0,0,0,0,108,108,0.11023172753716448,0.16762572744457527,248,270,0.11197154936841958,0.7983490675361143,0.6828609810744112,0.17851253767996467,3,15,normal,1,USA,Canada
3,tcp,319,120,0,0,1,0,1,0,0,0,0,3,0,105,110,0.3213024300774142,0.6722853688543007,275,236,0.5612392298289418,0.7882440963303139,0.1563984734771816,0.31610200435726676,19,11,normal,1,Germany,UK
3,tcp,122,27,0,0,0,0,1,0,0,0,0,1,0,115,83,0.7256051742015273,0.21336091620248565,266,258,0.4071356500070755,0.1803750808531389,0.6243159038426799,0.7944803273777469,28,31,normal,1,Germany,USA
21,tcp,163,791,0,0,0,0,1,0,0,0,0,1,0,74,97,0.2674326454363185,0.8834455993732767,275,265,0.6465257137296987,0.7931779018460452,0.3484676838279033,0.4862193401131836,26,42,normal,1,Russia,USA
12,tcp,142,15,0,0,0,0,0,0,0,0,0,1,0,103,108,0.40828910258292406,0.2611051945632713,267,251,0.06570809846207204,0.6421845109734295,0.8165023025532389,0.620648969395961,38,7,normal,1,Brazil,USA
11,udp,62,100,0,0,0,0,0,0,0,0,0,1,0,108,103,0.8472918754533533,0.8983852976359363,257,266,0.3484563970046871,0.03088788562294842,0.052436710903011496,0.13178015704736967,36,19,normal,1,Germany,USA
16,tcp,211,1296,0,0,1,0,1,0,0,0,0,1,0,96,99,0.6386279258717864,0.9986915906662491,268,240,0.35811067972377597,0.6436510705800522,0.09023512945967427,0.9646889720003695,47,46,normal,1,USA,Australia
2,icmp,514,756,0,0,0,0,1,0,0,0,0,0,0,94,98,0.9700759871621072,0.27248398687194497,264,237,0.848082119921688,0.0677859123527984,0.9326432730650388,0.017713069556157812,27,44,normal,1,China,Canada
9,udp,64,318,0,0,1,0,1,0,0,0,0,1,0,107,101,0.16370208307003065,0.18918237976983943,287,234,0.733770215348921,0.675797637359685,0.2468440084205642,0.6081250598179916,18,48,normal,1,Germany,Japan
6,icmp,789,105,0,0,0,0,0,0,0,0,0,1,0,109,78,0.021799073006681713,0.5775575522532436,256,270,0.8538391005655589,0.6500446076943145,0.6082375308973234,0.8776194770847234,20,46,normal,1,Brazil,USA
15,udp,619,211,0,0,0,0,1,0,0,0,0,0,0,96,93,0.6122061777865433,0.11389695279385892,264,254,0.046094884222511845,0.6671021330357948,0.27430807913209243,0.5641000642488859,42,40,normal,1,USA,Australia
3,tcp,25,957,0,0,0,0,0,0,0,0,0,0,0,102,87,0.7344456943549412,0.4269899067551459,288,266,0.3375322270026643,0.15863521054969731,0.19820633701146406,0.14536038163106857,41,41,normal,1,India,Australia
10,tcp,21,330,1,0,0,0,1,0,0,0,0,0,0,93,99,0.6592033766714903,0.4851250321378425,272,255,0.06976081627391728,0.6269049253850091,0.80970633101832,0.951491147964,21,35,normal,1,USA,Canada
21,tcp,363,63,0,0,1,0,1,0,0,0,0,1,0,107,86,0.891247955176129,0.6356464475015513,269,238,0.6804735425109716,0.7632826795518451,0.43095459944977066,0.04160332949374845,49,38,normal,1,USA,USA
5,udp,45,107,0,0,0,0,0,0,0,0,0,0,0,115,95,0.2814383984604064,0.015388829106248614,263,241,0.5127769922082406,0.6213426393245147,0.5513640450763486,0.8965324144180907,25,36,normal,1,China,USA
0,tcp,18,210,0,0,0,0,0,0,0,0,0,1,0,93,78,0.9040124565932602,0.4627225248308704,239,252,0.3650314944300216,0.26350264100699383,0.7305254069109675,0.13323202975815274,38,22,normal,1,Unknown,USA
7,tcp,4599,699,0,0,0,0,0,0,0,0,0,0,0,86,101,0.05615782992256346,0.8961824514208507,261,259,0.8855627421267386,0.8827566204676651,0.710399854522203,0.9888862388133808,18,8,suspicious,2,China,USA
4,tcp,21,471,0,0,0,0,1,0,0,0,0,1,0,110,108,0.3256132003495483,0.36607449875452513,259,268,0.442490499179794,0.7718586276895302,0.3031599160712266,0.5880684942763466,30,26,normal,1,Germany,USA
11,tcp,7,62,0,0,0,0,1,0,0,0,0,0,0,86,117,0.725388384592226,0.6088401916925406,277,271,0.3094631819300351,0.2988760414143815,0.8637580673857514,0.5721573749669687,20,26,normal,1,USA,USA
30,tcp,30,3042,0,0,1,0,1,0,0,0,0,0,0,88,93,0.9531077128343663,0.9821490679751693,247,286,0.874845926658104,0.2996052982947983,0.7737492501774678,0.8493468706154942,35,14,normal,1,Brazil,Japan
6,tcp,235,132,0,0,0,0,1,0,0,0,0,0,0,87,103,0.8726777438982741,0.06183735555587477,272,258,0.5957567327755319,0.8698371554610831,0.3353715598020467,0.3083601847887638,19,25,normal,1,Germany,UK
6,udp,171,781,0,0,0,0,1,0,0,0,0,1,0,95,102,0.1888807594081784,0.9551669118765866,246,221,0.38839996088726547,0.03751392055534708,0.9977313185737359,0.5105271304138408,48,20,normal,1,Germany,Australia
10,udp,6466,97,0,0,2,0,1,0,0,0,0,0,0,121,111,0.816075648727299,0.9132026341837,252,264,0.4179960893518232,0.5044328353644617,0.885352824092327,0.165479568956184,20,37,suspicious,2,USA,USA
1,udp,31,16695,0,0,0,0,1,0,0,0,0,0,0,102,97,0.8293699972055665,0.2000680383936959,238,280,0.6495952437918459,0.05587483358262113,0.5447557870662038,0.0860179521973492,5,5,normal,1,Russia,USA
2,udp,238,2944,0,0,0,0,1,0,0,0,0,0,0,104,117,0.18649182248272345,0.48538098590613454,218,261,0.8153782859045549,0.7355217078263911,0.4448192077852301,0.0018627788244225396,9,6,normal,1,USA,UK
25,tcp,1417,126,1,0,0,0,1,0,0,0,0,0,0,115,106,0.8692718852513578,0.4437802247815916,260,230,0.2646217452607219,0.7183774705877212,0.8188550883273714,0.8181986857207698,27,10,suspicious,2,China,Canada
11,icmp,39,460,0,0,0,0,1,0,0,0,1,0,0,95,84,0.40610265871893925,0.7182404505394567,257,240,0.028224693406538992,0.6683574518830327,0.9404671237306771,0.41120840630249067,9,25,normal,1,China,Japan
0,tcp,606,86,0,0,0,0,0,0,0,0,0,0,0,90,101,0.54600836017945,0.043585861052050534,274,255,0.29832377067063043,0.7923930814442394,0.6170730123085112,0.43498597785524395,39,2,normal,1,India,USA
2,udp,3,236,1,0,0,0,0,0,0,0,0,0,0,90,108,0.7879325354001462,0.9839062886445469,265,272,0.16274933189436247,0.5615062472563978,0.7167518063004193,0.4244125633353959,23,15,normal,1,China,USA
11,tcp,5001,760,0,0,0,1,0,0,0,0,0,0,0,89,101,0.5316101253133381,0.3083817221343641,252,262,0.8284212889026237,0.7483510760162393,0.0975510586425904,0.38235809699696033,42,38,suspicious,2,USA,USA
14,tcp,1085,1433,0,0,0,0,1,0,0,0,0,0,0,111,81,0.7941083637626093,0.784378314291579,258,263,0.033591851095825964,0.04326419719417807,0.6736130240366858,0.7310158073796701,6,49,suspicious,2,China,USA
18,udp,38,62,0,0,0,0,0,0,0,0,0,0,0,98,105,0.6650242107631381,0.9675866299825209,227,276,0.7825641007858871,0.07121336697031133,0.4527621011397641,0.7388165447758996,8,8,normal,1,India,Japan
3,tcp,780,131,1,0,1,0,0,0,0,0,0,0,0,110,100,0.1460391349119714,0.6845833495376883,235,227,0.29695679230719496,0.22266792122690526,0.8479244149950019,0.7917241297153169,15,25,normal,1,Unknown,USA
26,tcp,2051,1656,0,0,2,0,1,0,0,0,0,1,0,81,98,0.0164285669423353,0.2374127071690868,264,245,0.8314534772462552,0.6666937370346377,0.8902491495020916,0.08761452317376839,25,44,suspicious,2,USA,Canada
8,tcp,11,2939,0,0,1,0,0,0,0,0,0,0,0,102,106,0.7159471504068825,0.9847780772851648,245,256,0.8424455447900255,0.38536672763347324,0.33499590878272656,0.8255321345221606,27,26,normal,1,China,USA
11,tcp,44,126,0,0,0,0,1,0,0,0,0,0,0,104,96,0.9314056661600485,0.7307816238078304,271,269,0.6829147925372187,0.08271215291075318,0.4616497779702856,0.4618767380306985,14,37,normal,1,China,Canada
9,tcp,2191,1694,0,0,0,0,1,0,0,0,0,0,0,102,85,0.30095778832419773,0.9572685368778253,277,236,0.21978505552646554,0.5795047793678965,0.2078981924728187,0.7272428237664804,4,9,suspicious,2,USA,Australia
1,tcp,169,63,0,0,0,0,1,0,0,0,0,0,0,85,102,0.729434329671773,0.09092681891884136,252,267,0.04719384663589654,0.970381652416492,0.7801963831245338,0.9977305772208526,9,26,normal,1,India,Australia
32,tcp,355,258,0,0,0,0,1,0,0,1,0,0,0,110,105,0.5879127789629733,0.49651014705912144,266,246,0.9286635595362845,0.5253724190471241,0.5892076762521546,0.6738729508629454,24,26,normal,1,Brazil,USA
1,tcp,170,72,0,0,0,0,0,0,0,0,0,0,0,98,95,0.10762301594991996,0.7695457948026662,253,273,0.8463255866386494,0.05503865372097261,0.5589565410000866,0.22308160316374182,49,17,normal,1,Brazil,UK
2,tcp,882,219,0,0,0,0,1,0,0,0,1,0,0,108,109,0.8087652195118112,0.8663914871154867,270,281,0.4540930263730125,0.6308577959023536,0.29074041574347054,0.6264811900988826,27,1,normal,1,Brazil,Australia
16,tcp,413,7072,0,0,0,1,1,0,0,0,0,1,0,106,82,0.7019655691004107,0.6185427921026738,248,240,0.7863079301831827,0.39828992275876096,0.5820944378409576,0.7803851691853122,14,9,suspicious,2,Unknown,Australia
9,tcp,183,371,0,0,2,0,1,0,0,0,0,0,0,112,99,0.17205751161037453,0.26499533215050386,262,240,0.27355276613651247,0.3661151657723555,0.4642670220439429,0.8532325211665475,24,36,normal,1,China,Canada
18,tcp,2,264,0,0,0,0,1,0,0,0,0,0,0,107,103,0.5554025326165463,0.5278450542990302,256,242,0.7702564959820866,0.7493389242900498,0.6687680316270185,0.5438126986823508,25,35,normal,1,Russia,USA
7,tcp,533,172,0,0,0,0,0,0,0,1,0,0,0,92,103,0.018453630457707537,0.009930858614146998,230,259,0.2689585657669803,0.10670032297353638,0.8043786591485582,0.6910719408912629,13,22,normal,1,India,USA
4,tcp,638,257,0,0,2,0,1,0,0,0,0,0,0,89,91,0.8166715490637043,0.315644841868127,281,245,0.5171694106763723,0.9775894188243108,0.34529013312750356,0.8936864930134446,6,3,normal,1,Unknown,UK
25,icmp,12,119,1,0,0,0,1,0,0,0,1,0,0,108,102,0.7986470043671505,0.5332236478805397,235,242,0.577446832492418,0.7243726289525149,0.04654994389852529,0.2745638262602843,27,10,normal,1,Germany,Canada
0,udp,14,495,0,0,2,0,1,0,0,0,0,0,0,99,102,0.4368493523201291,0.47955774615629587,252,253,0.18425239553708794,0.3288133949039954,0.03007588811653117,0.836431148615354,34,29,normal,1,USA,UK
19,udp,417,384,0,0,1,0,1,0,0,0,0,0,0,107,108,0.42844121276429714,0.8730151399982773,243,266,0.6700238859121003,0.6413327244133694,0.7899225530327125,0.6897041758535246,46,42,normal,1,USA,USA
2,tcp,218,203,0,0,0,0,0,1,0,0,0,2,0,101,94,0.36171560729088825,0.4951976042714369,256,276,0.6466914951017831,0.5547534391466377,0.9779626696022935,0.7458486726480742,36,31,normal,1,Russia,Japan
18,tcp,2,178,0,0,0,0,0,0,0,0,0,0,0,99,87,0.5757152037835266,0.6283292009153071,263,246,0.3896597893906889,0.16642278992002135,0.4861771206697696,0.9632310298788858,48,49,normal,1,USA,USA
1,tcp,28,530,0,0,1,1,0,0,0,0,0,0,1,86,107,0.40932205661884014,0.9975032072288625,257,245,0.30279821597939216,0.317937704265166,0.23707602362869062,0.13010905752757318,22,49,normal,1,China,USA
8,tcp,278,135,1,0,2,0,1,0,0,0,0,0,0,97,104,0.9436637827028295,0.743697309508517,250,235,0.50322200006219,0.33305617207016425,0.5338876295661013,0.09434161065831914,25,25,normal,1,Brazil,Australia
21,udp,574,281,0,0,1,0,0,0,0,0,0,1,0,88,80,0.750005368831941,0.6129842324849493,254,256,0.17083478386403306,0.09395508659228069,0.254009590656598,0.978239027082041,34,42,normal,1,Brazil,Japan
6,tcp,46,205,0,0,0,0,1,0,0,0,0,1,0,90,85,0.05550883655285388,0.7499926192782094,259,279,0.8515602192428331,0.7866547505966083,0.07659565930822076,0.325544006698517,28,13,normal,1,USA,Australia
13,tcp,110,14,0,0,0,0,0,0,0,0,0,0,0,105,119,0.7836054679796556,0.810055619498034,274,261,0.5485046228823621,0.9346043853934374,0.5943955322087068,0.2995927921017624,44,44,normal,1,India,USA
16,tcp,25,1465,1,0,1,0,0,0,0,0,0,1,0,111,106,0.6034748824541645,0.47310483337496934,272,264,0.11496701796503461,0.9473370092788106,0.9494616965751499,0.9364531541299094,42,7,normal,1,India,USA
13,tcp,2096,25,0,0,0,0,0,0,0,0,0,1,0,94,104,0.9750808833383942,0.9182816514992503,217,250,0.999698119385296,0.9150007181747716,0.5168980335425277,0.5891689830166689,35,40,suspicious,2,India,UK
25,tcp,210,28,0,0,0,0,0,0,0,0,1,2,0,93,99,0.21447100379677342,0.6873286259669598,264,265,0.356279052058212,0.4475540800384339,0.7408330209309903,0.5787938515579503,21,41,normal,1,USA,USA
5,tcp,39,1545,0,0,0,0,0,0,0,0,1,0,0,105,108,0.8764989226008388,0.37215570050316593,228,247,0.45541602673393045,0.7846152574440287,0.08676703903972893,0.03853807913945628,12,25,normal,1,China,USA
1,tcp,14,76,0,0,0,0,0,0,0,0,0,1,0,108,91,0.8510999369741006,0.4365725593760251,253,261,0.5014570903077726,0.4889594470740768,0.8518164084006284,0.5084019430108917,48,43,normal,1,Germany,UK
0,tcp,11,17,0,0,0,0,0,0,0,0,0,0,0,104,110,0.9713350469729645,0.5684036049088382,244,285,0.2438692836315236,0.9246248622378218,0.45123254385270617,0.5450847554667897,40,35,normal,1,Brazil,Australia
2,tcp,5558,2999,0,0,1,0,1,0,0,0,0,1,0,105,93,0.04651019917811339,0.6416486064711919,273,266,0.5636855648033744,0.5050763358647512,0.8271761642543872,0.3390991739901136,22,34,suspicious,2,USA,UK
1,udp,104,154,0,0,1,0,0,0,0,0,0,0,0,108,102,0.6653481057344153,0.9993112177523481,248,256,0.3520312905747651,0.5567910182606359,0.5536227168979196,0.46328722558132884,33,22,normal,1,China,USA
8,udp,66,2495,1,0,0,0,1,0,0,0,0,1,0,109,98,0.8280886130704808,0.8932283040267149,259,281,0.8938748469037543,0.6276526488393673,0.5687884143835181,0.9072564713017546,24,12,normal,1,China,Japan
2,udp,96,102,0,0,0,0,0,0,0,0,0,0,0,89,102,0.2432919543681331,0.7031548647470178,249,235,0.24117789145872737,0.2627950214596667,0.03410275630327564,0.5278883882997961,18,27,normal,1,Unknown,USA
0,tcp,42,34,0,0,1,0,1,0,0,0,0,0,0,90,105,0.6781327646882058,0.6052325262583567,254,243,0.9254903715989987,0.883363506501606,0.8729296799595345,0.8663033490855637,22,39,normal,1,China,USA
0,tcp,119,249,0,0,0,0,1,0,0,0,0,0,0,109,87,0.513483215735506,0.06606714422855464,269,281,0.9749097739256041,0.7680551225407879,0.9698161717115381,0.0038417836645038284,34,30,normal,1,China,Japan
17,icmp,159,65,0,0,0,0,1,0,0,0,0,0,0,124,101,0.8496615861664943,0.48000160799014846,269,239,0.321357429384037,0.9053553115296078,0.515986822428078,0.6065067358137529,36,7,normal,1,USA,USA
8,tcp,152,739,0,0,0,0,0,0,0,0,0,0,0,91,108,0.2681213615595789,0.5940791326947785,250,244,0.8406015937554849,0.039631874775471365,0.9351299317832913,0.3587687187939427,41,3,normal,1,USA,USA
4,tcp,11,1112,0,0,0,0,0,0,0,0,0,0,0,99,93,0.3171779850319203,0.11890971403412831,252,243,0.6900106729581014,0.37286424989254807,0.5448498623228135,0.6352322121316654,22,21,normal,1,Brazil,USA
22,tcp,884,1627,0,1,0,0,1,1,0,0,0,1,0,106,108,0.3372342990020888,0.8629569487746542,260,262,0.20206509276016127,0.08906327152510363,0.6877369756460749,0.245681814943578,42,49,normal,1,China,UK
0,tcp,49,252,0,0,1,0,1,1,0,0,0,0,0,104,97,0.8814589722175906,0.6889327153172785,247,234,0.5554465995999364,0.35464075669384376,0.4548951836853278,0.16241148559823726,47,47,normal,1,Brazil,USA
39,tcp,39,3198,0,0,1,0,1,0,0,0,0,0,0,98,116,0.9120651284013835,0.07133188702203563,266,246,0.23236645979294668,0.6173362408323635,0.1366465549206799,0.02124201325249797,5,3,normal,1,India,Japan
9,udp,36,100,0,0,0,0,1,1,0,0,0,1,0,87,96,0.5364495297449245,0.35311510884906006,264,257,0.20367238564130563,0.1379039120851724,0.6837252516084953,0.6750730556315198,29,2,normal,1,China,Canada
2,tcp,18,493,0,0,1,0,0,0,0,0,0,0,0,88,102,0.6188785688079993,0.855707766809355,249,264,0.524307990444961,0.9485114249363739,0.8251023045863415,0.24232359298274941,7,25,normal,1,Germany,USA
11,tcp,253,327,0,0,1,0,1,0,0,0,0,0,1,74,114,0.5972088773939721,0.2929704909334647,264,236,0.7034078147640331,0.6702717160737995,0.4913770120506743,0.6690275255600031,28,33,normal,1,Unknown,USA
14,tcp,888,7777,0,0,0,0,1,0,0,0,0,0,0,94,98,0.9789882136046199,0.17322639047516109,261,241,0.35313249044258377,0.2568978532827858,0.5507590616285295,0.29301705467921646,35,12,normal,1,USA,USA
5,tcp,34,2469,0,0,1,1,1,0,0,0,0,0,0,84,92,0.1637547687962141,0.4734214796657429,261,283,0.8854777755539438,0.6079232624862173,0.9903038282084529,0.005056194226506938,25,8,suspicious,2,USA,USA
19,tcp,3,423,0,0,1,0,0,1,0,0,0,0,0,84,99,0.2214779954987438,0.6999041009543676,269,265,0.09367899371732946,0.8712562136083286,0.37932266802386716,0.8755845156545794,38,46,normal,1,Unknown,Australia
1,tcp,19,543,0,0,1,0,1,0,0,0,0,2,0,95,122,0.1830255515082515,0.29294877909695205,253,248,0.05109481091199641,0.9949933527511691,0.24362602949037893,0.22527965004553263,9,18,normal,1,Russia,USA
3,tcp,60,4037,0,0,0,0,0,1,0,0,0,0,0,95,100,0.6036136414332629,0.010958832065136148,270,258,0.5019889186413051,0.126241378002645,0.9121190744268646,0.5855480539955101,30,4,normal,1,China,Australia
0,udp,12,130,0,0,0,0,0,0,0,0,0,0,0,95,82,0.3925394674506437,0.22852804200366716,267,271,0.2218759996309504,0.797106905523617,0.8894740734545681,0.3204778149515539,34,22,normal,1,Russia,USA
2,tcp,44,19,0,0,0,0,0,0,0,0,0,1,0,106,93,0.2220837618942506,0.9837067427760186,225,239,0.4662280000738822,0.1734548184253697,0.795305984281363,0.1628665345003859,16,43,normal,1,Russia,Canada
2,tcp,49,94,0,0,2,0,0,0,0,0,0,2,0,81,96,0.5638464084311223,0.2500053889309498,251,271,0.9842249459913376,0.9025550182020325,0.5687944580863677,0.3038318722533345,16,25,normal,1,China,Australia
24,tcp,143,216,0,0,0,0,0,0,0,0,0,1,0,107,91,0.9772180694154017,0.5275327175265473,247,260,0.47861824603750636,0.566563220101463,0.07166237630699557,0.4725144126749501,47,12,normal,1,Brazil,USA
0,tcp,8,3106,0,0,1,0,1,0,0,0,0,2,0,96,100,0.9531347347490386,0.009752024356752265,238,252,0.24723586051170854,0.3486045211251919,0.6988698851006424,0.0869835741092273,19,41,normal,1,China,UK
5,tcp,473,1907,0,0,0,0,1,0,0,0,0,0,0,105,109,0.2503835748410508,0.09809433184342498,271,239,0.5604765719705781,0.08905888907767578,0.35044968024709566,0.15175291421747283,39,10,normal,1,Brazil,USA
7,tcp,4112,377,0,0,1,0,1,0,0,0,0,0,0,114,87,0.18611257506136303,0.8453242033574091,262,283,0.39962985454554545,0.6026356398388253,0.9482186527439849,0.5121514858805425,35,45,suspicious,2,Brazil,Australia
22,udp,2586,812,0,0,1,0,0,0,0,0,0,0,0,99,90,0.21090428053051247,0.8327456791250122,262,244,0.7391942722937058,0.43091149040770316,0.000348336798977944,0.10880239513831291,45,28,normal,1,China,UK
60,tcp,46,139,0,0,1,0,0,1,0,0,1,0,0,89,80,0.2813330815921029,0.6747073853118785,252,276,0.9661147903945908,0.03611564759754582,0.5476136371053081,0.03001375494084524,27,16,normal,1,Russia,USA
13,tcp,565,9253,0,0,1,0,1,0,0,0,0,0,0,110,102,0.3480496359126427,0.4499966099960516,264,245,0.7554554017047123,0.8455528229131547,0.9992067093031473,0.8852356957435423,2,22,normal,1,USA,USA
35,tcp,446,2488,0,1,1,1,0,0,0,0,0,0,0,86,109,0.13812643633430177,0.2513934735641128,274,287,0.5074975511777298,0.10999391570690487,0.8694865888894404,0.2764298145979067,3,24,suspicious,2,USA,Japan
15,udp,136,437,0,0,2,0,1,0,0,0,0,0,0,110,91,0.42325699549258333,0.19820665408796845,270,244,0.4642458267670242,0.35952242061606277,0.2200594948656034,0.19424953364254594,46,43,normal,1,USA,USA
33,tcp,211,361,1,0,0,0,1,0,0,0,1,0,0,99,97,0.6486665680434616,0.3878095207666561,265,258,0.7299493408151796,0.28620907876920787,0.9675762562551834,0.9878425718538876,10,15,normal,1,USA,Canada
12,tcp,581,1155,0,0,0,0,1,0,0,0,0,0,0,106,88,0.8928890187245289,0.9460229783825043,270,223,0.8783568921489759,0.843112026666471,0.02062549860432239,0.3320371438284192,48,26,normal,1,China,USA
0,udp,868,370,0,0,0,0,0,0,0,0,0,0,0,109,106,0.8691935583127276,0.5993833824957454,276,256,0.806489503948925,0.15882130951743378,0.9857483047521002,0.9435729353649946,27,12,normal,1,China,USA
5,tcp,29,26,0,0,0,0,1,0,0,0,0,0,0,95,96,0.17406570000710164,0.9867446873532818,258,264,0.5611841176589853,0.3358960075627063,0.2416691355708449,0.07016539893941676,7,44,normal,1,Germany,USA
10,tcp,662,4023,0,0,0,0,1,0,0,0,1,0,0,124,102,0.5055627885367464,0.43399606742107943,258,260,0.644168488058431,0.41695034868162095,0.8965075866657851,0.19844707275146145,25,26,normal,1,Unknown,USA
4,tcp,4158,2328,0,0,0,0,1,0,0,0,0,0,0,120,96,0.19780822606012682,0.4604806730790487,276,199,0.23521396427398933,0.7455083464817189,0.23804900257035477,0.845462977249796,45,41,normal,1,USA,UK
3,udp,866,704,0,0,1,0,1,0,0,0,0,0,0,82,129,0.23281558925167833,0.5399908680956262,264,279,0.2933421919332939,0.36035991659125444,0.9761685753496827,0.4849758750794545,9,22,normal,1,India,Japan
8,udp,3206,214,1,0,1,0,1,0,1,0,0,0,0,90,97,0.42470158395767543,0.5305290080489693,247,260,0.8176272248621087,0.9618063734395966,0.007977435624685225,0.7064313257644854,6,4,suspicious,2,USA,UK
27,udp,0,409,0,0,2,0,1,0,0,0,0,0,0,94,102,0.40085651027997327,0.9696280273789475,248,239,0.4717540344602178,0.3697823886399261,0.7284993608016803,0.09472512006711664,1,26,normal,1,Germany,Japan
0,icmp,488,7,0,0,0,0,1,0,0,0,0,0,0,107,113,0.25565007160678854,0.06493392518396113,243,243,0.4643791152720169,0.16711741027016558,0.25861404231617346,0.5498418041472533,1,40,normal,1,Germany,Japan
14,tcp,251,76,0,0,1,0,1,0,0,0,0,0,0,90,109,0.7939786191066694,0.3969513534997202,237,269,0.8444254160966868,0.41412799952659174,0.3715834685293139,0.021826852562971344,1,44,normal,1,Germany,USA
12,tcp,1157,5713,0,0,0,0,1,0,0,0,0,1,0,100,103,0.10949630217210116,0.1517976016829845,238,254,0.16247850680484444,0.9278121146643312,0.8204644069359195,0.10364967384350854,3,31,suspicious,2,Germany,Australia
33,tcp,15,876,0,0,1,0,0,0,0,0,0,0,0,116,87,0.6878596665799799,0.20414892104408633,245,255,0.586610707534925,0.693289688190732,0.6797702962240636,0.8968207619056621,21,48,normal,1,USA,USA
26,icmp,53,21,0,0,0,0,0,0,0,0,0,0,0,96,104,0.2961156274931701,0.2700093538378615,283,266,0.10561069167484338,0.6115403571816864,0.547658609224301,0.7125242420842981,25,43,normal,1,USA,USA
14,tcp,898,116,0,0,0,0,0,0,0,0,0,1,0,113,82,0.61060271614985,0.5209918244894124,226,269,0.7357214944621621,0.37762827384361974,0.7078944060513722,0.3921855522807568,37,11,normal,1,Unknown,Australia
7,icmp,17,22,0,0,0,0,1,0,0,1,0,0,0,88,107,0.16377687787298745,0.6895955242272436,289,280,0.8455508843362958,0.1986589133800697,0.7490287611061016,0.3080093733100576,19,46,normal,1,USA,USA
